State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Lat,Long,Population_Size,Population_Density,Pop In Poverty,Pop In Poverty %,White Pop,White Pop%,Black Pop,Black Pop%,Native_American Pop,Native_American Pop%,Asian Pop,Asian Pop %,Hispanic Pop,Hispanic Pop%,Obesity Pop,Obesity Pop %
48,129,Donley,Texas,TX,35.1731,-100.586,3889,4,638,16.4%,3636,93.5%,191,4.9%,39,1.0%,12,0.3%,276,7.1%,NA,NA
48,131,Duval,Texas,TX,28.0106,-98.2389,826436,1068,105784,12.8%,534704,64.7%,247931,30.0%,3306,0.4%,28099,3.4%,43801,5.3%,NA,NA
48,133,Eastland,Texas,TX,32.5568,-98.5503,18393,20,3329,18.1%,17694,96.2%,423,2.3%,110,0.6%,55,0.3%,2501,13.6%,NA,NA
48,135,Ector,Texas,TX,32.0105,-102.3407,125339,139,24190,19.3%,115813,92.4%,6142,4.9%,1379,1.1%,1003,0.8%,59661,47.6%,36975,29.5%
48,137,Edwards,Texas,TX,30.0172,-100.034,6784,31,624,9.2%,6723,99.1%,14,0.2%,0,0.0%,41,0.6%,34,0.5%,NA,NA
48,141,El Paso,Texas,TX,31.9876,-106.0239,565582,266,58821,10.4%,485269,85.8%,37894,6.7%,5656,1.0%,18099,3.2%,69001,12.2%,133477,23.6%
48,139,Ellis,Texas,TX,32.5485,-96.5506,26767,30,2837,10.6%,25937,96.9%,268,1.0%,54,0.2%,321,1.2%,669,2.5%,6397,23.9%
48,143,Erath,Texas,TX,32.3882,-97.9109,34076,31,5384,15.8%,32883,96.5%,375,1.1%,239,0.7%,341,1.0%,5554,16.3%,NA,NA
48,145,Falls,Texas,TX,31.4491,-96.7825,17646,23,3812,21.6%,12670,71.8%,4747,26.9%,124,0.7%,53,0.3%,3141,17.8%,NA,NA
48,147,Fannin,Texas,TX,33.8082,-95.909,21887,57,2889,13.2%,21405,97.8%,131,0.6%,88,0.4%,66,0.3%,263,1.2%,NA,NA
48,149,Fayette,Texas,TX,30.1485,-96.6758,18228,29,2935,16.1%,15931,87.4%,2151,11.8%,36,0.2%,55,0.3%,164,0.9%,NA,NA
48,151,Fisher,Texas,TX,32.854,-100.204,4089,5,585,14.3%,3909,95.6%,139,3.4%,16,0.4%,8,0.2%,920,22.5%,NA,NA
48,153,Floyd,Texas,TX,34.2245,-101.0865,94198,184,14130,15.0%,78844,83.7%,12905,13.7%,283,0.3%,1507,1.6%,6500,6.9%,NA,NA
48,155,Foard,Texas,TX,34.0495,-99.5379,1518,2,237,15.6%,1438,94.7%,55,3.6%,17,1.1%,5,0.3%,279,18.4%,NA,NA
48,157,Fort Bend,Texas,TX,29.7395,-95.469,463650,530,38947,8.4%,289318,62.4%,97830,21.1%,1855,0.4%,69084,14.9%,103394,22.3%,70475,15.2%
48,159,Franklin,Texas,TX,33.176,-95.2253,30737,48,5348,17.4%,28924,94.1%,1291,4.2%,123,0.4%,184,0.6%,3289,10.7%,NA,NA
48,161,Freestone,Texas,TX,31.8788,-96.14,18800,21,2820,15.0%,15153,80.6%,3422,18.2%,75,0.4%,56,0.3%,1899,10.1%,NA,NA
48,163,Frio,Texas,TX,29.0619,-98.8522,16387,14,4556,27.8%,15322,93.5%,819,5.0%,131,0.8%,131,0.8%,12176,74.3%,NA,NA
48,165,Gaines,Texas,TX,32.9419,-102.4147,14712,10,2781,18.9%,14094,95.8%,397,2.7%,162,1.1%,44,0.3%,5679,38.6%,NA,NA
48,167,Galveston,Texas,TX,29.5669,-94.3935,277563,697,38026,13.7%,223993,80.7%,41357,14.9%,1388,0.5%,7772,2.8%,54957,19.8%,79383,28.6%
48,169,Garza,Texas,TX,33.362,-101.2029,5002,6,975,19.5%,4647,92.9%,290,5.8%,25,0.5%,10,0.2%,1946,38.9%,NA,NA
48,171,Gillespie,Texas,TX,30.4832,-98.6017,23088,22,2494,10.8%,22765,98.6%,92,0.4%,115,0.5%,46,0.2%,3902,16.9%,4271,18.5%
48,173,Glasscock,Texas,TX,31.8674,-101.4864,1327,1,138,10.4%,1300,98.0%,11,0.8%,3,0.2%,15,1.1%,407,30.7%,NA,NA
48,175,Goliad,Texas,TX,28.8472,-97.2358,7102,8,1080,15.2%,6683,94.1%,362,5.1%,43,0.6%,14,0.2%,2571,36.2%,NA,NA
48,177,Gonzales,Texas,TX,29.6943,-97.2972,19587,18,3682,18.8%,17648,90.1%,1587,8.1%,176,0.9%,118,0.6%,8383,42.8%,NA,NA
48,179,Gray,Texas,TX,35.5939,-100.6001,5861,7,522,8.9%,5785,98.7%,18,0.3%,35,0.6%,0,0.0%,744,12.7%,NA,NA
48,181,Grayson,Texas,TX,33.8671,-96.3957,25189,50,4055,16.1%,24811,98.5%,151,0.6%,25,0.1%,50,0.2%,252,1.0%,5970,23.7%
48,183,Gregg,Texas,TX,32.5629,-94.7102,115649,422,18966,16.4%,88934,76.9%,23592,20.4%,694,0.6%,1156,1.0%,13647,11.8%,27871,24.1%
48,185,Grimes,Texas,TX,30.7792,-95.8298,25192,32,4232,16.8%,20254,80.4%,4610,18.3%,101,0.4%,101,0.4%,4409,17.5%,NA,NA
48,187,Guadalupe,Texas,TX,29.81,-97.8176,4369,1,913,20.9%,4203,96.2%,66,1.5%,57,1.3%,44,1.0%,3460,79.2%,1031,23.6%
48,189,Hale,Texas,TX,34.2791,-101.5974,18316,28,3773,20.6%,7381,40.3%,10843,59.2%,18,0.1%,37,0.2%,165,0.9%,NA,NA
48,191,Hall,Texas,TX,34.7268,-100.44,165771,421,19893,12.0%,149360,90.1%,11604,7.0%,663,0.4%,2984,1.8%,41111,24.8%,NA,NA
48,193,Hamilton,Texas,TX,31.9858,-98.029,13983,27,3048,21.8%,8739,62.5%,5104,36.5%,70,0.5%,56,0.4%,1161,8.3%,NA,NA
48,195,Hansford,Texas,TX,36.4989,-101.1943,5230,6,717,13.7%,5136,98.2%,16,0.3%,47,0.9%,21,0.4%,2029,38.8%,NA,NA
48,197,Hardeman,Texas,TX,34.3351,-99.5144,28170,42,5183,18.4%,16367,58.1%,11437,40.6%,56,0.2%,141,0.5%,338,1.2%,NA,NA
48,199,Hardin,Texas,TX,30.5256,-94.1764,4718,26,698,14.8%,4581,97.1%,104,2.2%,0,0.0%,28,0.6%,57,1.2%,1156,24.5%
48,201,Harris,Texas,TX,30.0965,-94.9628,27779,60,2333,8.4%,22195,79.9%,5111,18.4%,111,0.4%,194,0.7%,472,1.7%,6278,22.6%
48,203,Harrison,Texas,TX,32.7061,-94.0646,36827,76,2983,8.1%,36238,98.4%,221,0.6%,110,0.3%,74,0.2%,516,1.4%,11416,31.0%
48,205,Hartley,Texas,TX,36.027,-102.1944,5450,4,512,9.4%,4960,91.0%,441,8.1%,27,0.5%,16,0.3%,927,17.0%,NA,NA
48,207,Haskell,Texas,TX,33.3802,-99.6737,4232,7,449,10.6%,4139,97.8%,8,0.2%,30,0.7%,30,0.7%,1147,27.1%,NA,NA
48,209,Hays,Texas,TX,30.1946,-97.844,124432,184,15430,12.4%,115722,93.0%,5102,4.1%,995,0.8%,1369,1.1%,38574,31.0%,32477,26.1%
48,211,Hemphill,Texas,TX,36.0114,-100.2637,3422,4,329,9.6%,3319,97.0%,55,1.6%,24,0.7%,17,0.5%,657,19.2%,NA,NA
48,213,Henderson,Texas,TX,32.3291,-95.4666,7972,21,813,10.2%,7900,99.1%,24,0.3%,8,0.1%,8,0.1%,72,0.9%,2025,25.4%
48,215,Hidalgo,Texas,TX,26.5662,-97.885,5139,1,1213,23.6%,5021,97.7%,31,0.6%,46,0.9%,36,0.7%,2868,55.8%,1598,31.1%
48,217,Hill,Texas,TX,32.1781,-96.8003,16304,6,2951,18.1%,12782,78.4%,33,0.2%,3147,19.3%,49,0.3%,277,1.7%,NA,NA
48,219,Hockley,Texas,TX,33.8113,-102.0971,22787,25,3988,17.5%,21534,94.5%,843,3.7%,228,1.0%,91,0.4%,9365,41.1%,NA,NA
48,221,Hood,Texas,TX,32.5298,-97.6155,47930,114,5320,11.1%,46492,97.0%,383,0.8%,383,0.8%,192,0.4%,4218,8.8%,14091,29.4%
48,223,Hopkins,Texas,TX,33.3326,-95.3263,46705,85,7146,15.3%,43062,92.2%,2896,6.2%,93,0.2%,234,0.5%,560,1.2%,10462,22.4%
48,225,Houston,Texas,TX,31.5471,-95.1397,94249,162,14420,15.3%,68048,72.2%,24410,25.9%,377,0.4%,660,0.7%,1508,1.6%,NA,NA
48,227,Howard,Texas,TX,32.4818,-101.2257,14552,25,2285,15.7%,11321,77.8%,3012,20.7%,73,0.5%,73,0.5%,1281,8.8%,NA,NA
48,229,Hudspeth,Texas,TX,31.9349,-105.0927,3295,1,942,28.6%,3206,97.3%,30,0.9%,49,1.5%,7,0.2%,2484,75.4%,NA,NA
48,231,Hunt,Texas,TX,33.3687,-95.8992,82543,98,12712,15.4%,72885,88.3%,7429,9.0%,578,0.7%,578,0.7%,8750,10.6%,NA,NA
48,233,Hutchinson,Texas,TX,36.0323,-101.3638,7581,9,879,11.6%,7513,99.1%,8,0.1%,53,0.7%,8,0.1%,45,0.6%,NA,NA
48,235,Irion,Texas,TX,31.2619,-100.8208,1756,2,186,10.6%,1710,97.4%,30,1.7%,16,0.9%,0,0.0%,476,27.1%,NA,NA
48,237,Jack,Texas,TX,33.3168,-97.9664,9064,10,1278,14.1%,8393,92.6%,499,5.5%,63,0.7%,63,0.7%,897,9.9%,NA,NA
48,239,Jackson,Texas,TX,29.1275,-96.3386,53650,50,7779,14.5%,49680,92.6%,2039,3.8%,858,1.6%,161,0.3%,858,1.6%,NA,NA
48,241,Jasper,Texas,TX,31.1254,-93.9001,13147,35,1814,13.8%,10071,76.6%,2984,22.7%,13,0.1%,13,0.1%,355,2.7%,NA,NA
48,243,Jeff Davis,Texas,TX,30.7446,-103.8921,13083,39,2316,17.7%,10977,83.9%,1962,15.0%,39,0.3%,105,0.8%,955,7.3%,NA,NA
48,245,Jefferson,Texas,TX,30.1517,-93.8716,657229,591,94641,14.4%,373306,56.8%,270778,41.2%,1314,0.2%,7230,1.1%,15116,2.3%,199140,30.3%
48,247,Jim Hogg,Texas,TX,27.3378,-98.6003,5029,4,1132,22.5%,4949,98.4%,30,0.6%,40,0.8%,10,0.2%,4486,89.2%,NA,NA
48,249,Jim Wells,Texas,TX,28.0198,-97.8704,40951,47,9009,22.0%,39886,97.4%,369,0.9%,328,0.8%,369,0.9%,31491,76.9%,NA,NA
48,251,Johnson,Texas,TX,32.5173,-97.1022,24042,36,4111,17.1%,23008,95.7%,433,1.8%,168,0.7%,168,0.7%,2236,9.3%,6179,25.7%
48,253,Jones,Texas,TX,33.0156,-99.6232,26836,68,2871,10.7%,20154,75.1%,6253,23.3%,81,0.3%,242,0.9%,242,0.9%,NA,NA
48,255,Karnes,Texas,TX,28.9822,-97.7134,15351,20,3638,23.7%,13432,87.5%,1704,11.1%,138,0.9%,77,0.5%,7583,49.4%,NA,NA
48,257,Kaufman,Texas,TX,32.7447,-96.114,89129,113,10250,11.5%,77899,87.4%,9002,10.1%,535,0.6%,713,0.8%,12745,14.3%,14439,16.2%
48,259,Kendall,Texas,TX,29.9714,-98.7291,79514,248,3260,4.1%,74425,93.6%,2465,3.1%,159,0.2%,1511,1.9%,10019,12.6%,NA,NA
48,261,Kenedy,Texas,TX,27.2235,-97.7689,417,0,55,13.2%,404,96.9%,3,0.7%,3,0.7%,7,1.7%,321,77.0%,NA,NA
48,263,Kent,Texas,TX,33.3635,-100.5748,143968,244,15261,10.6%,106104,73.7%,31673,22.0%,864,0.6%,2735,1.9%,5327,3.7%,NA,NA
48,265,Kerr,Texas,TX,30.1746,-99.0364,46496,42,6370,13.7%,44590,95.9%,930,2.0%,279,0.6%,325,0.7%,10136,21.8%,7625,16.4%
48,267,Kimble,Texas,TX,30.6768,-99.5765,4591,4,785,17.1%,4513,98.3%,23,0.5%,18,0.4%,28,0.6%,1065,23.2%,NA,NA
48,269,King,Texas,TX,33.6215,-100.3291,307,0,46,14.9%,303,98.7%,0,0.0%,4,1.3%,0,0.0%,47,15.3%,NA,NA
48,271,Kinney,Texas,TX,29.3181,-100.4109,3327,2,649,19.5%,3201,96.2%,87,2.6%,13,0.4%,17,0.5%,1670,50.2%,NA,NA
48,273,Kleberg,Texas,TX,27.5095,-97.7997,30757,35,7013,22.8%,28450,92.5%,1169,3.8%,246,0.8%,707,2.3%,20822,67.7%,NA,NA
48,275,Knox,Texas,TX,33.7543,-99.5236,53309,74,6770,12.7%,48298,90.6%,3838,7.2%,107,0.2%,426,0.8%,2026,3.8%,NA,NA
48,283,La Salle,Texas,TX,28.5819,-98.8114,112604,99,11486,10.2%,109001,96.8%,1914,1.7%,225,0.2%,788,0.7%,7207,6.4%,NA,NA
48,277,Lamar,Texas,TX,33.8704,-95.3174,14962,25,2409,16.1%,13182,88.1%,1706,11.4%,30,0.2%,15,0.1%,224,1.5%,4279,28.6%
48,279,Lamb,Texas,TX,34.2338,-102.137,14467,14,2807,19.4%,13613,94.1%,622,4.3%,159,1.1%,58,0.4%,6872,47.5%,NA,NA
48,281,Lampasas,Texas,TX,31.3013,-97.9726,19669,28,2714,13.8%,18430,93.7%,649,3.3%,138,0.7%,197,1.0%,3068,15.6%,NA,NA
48,285,Lavaca,Texas,TX,29.5722,-96.7003,18925,20,2517,13.3%,17449,92.2%,1325,7.0%,38,0.2%,76,0.4%,2574,13.6%,NA,NA
48,287,Lee,Texas,TX,30.4977,-96.8225,123254,202,18611,15.1%,91331,74.1%,28348,23.0%,247,0.2%,2219,1.8%,1972,1.6%,NA,NA
48,289,Leon,Texas,TX,31.5848,-95.8499,245756,369,34406,14.0%,161707,65.8%,74218,30.2%,737,0.3%,6144,2.5%,9830,4.0%,NA,NA
48,291,Liberty,Texas,TX,30.4513,-94.586,7773,9,1337,17.2%,6141,79.0%,1477,19.0%,132,1.7%,16,0.2%,505,6.5%,NA,NA
48,293,Limestone,Texas,TX,31.7514,-96.2808,70469,124,8315,11.8%,59969,85.1%,9302,13.2%,352,0.5%,352,0.5%,2325,3.3%,NA,NA
48,295,Lipscomb,Texas,TX,36.4561,-100.0274,3101,3,425,13.7%,3023,97.5%,19,0.6%,50,1.6%,3,0.1%,859,27.7%,NA,NA
48,297,Live Oak,Texas,TX,28.6342,-97.9617,11717,11,2086,17.8%,11319,96.6%,305,2.6%,35,0.3%,35,0.3%,4745,40.5%,NA,NA
48,299,Llano,Texas,TX,30.8593,-98.3804,18236,20,2243,12.3%,17871,98.0%,91,0.5%,73,0.4%,73,0.4%,1331,7.3%,1969,10.8%
48,301,Loving,Texas,TX,31.7073,-103.5989,62,0,8,13.4%,62,100.0%,0,0.0%,0,0.0%,0,0.0%,11,17.7%,NA,NA
48,303,Lubbock,Texas,TX,33.8389,-101.6477,252284,280,44402,17.6%,224785,89.1%,19426,7.7%,1766,0.7%,3784,1.5%,74424,29.5%,64332,25.5%
48,305,Lynn,Texas,TX,33.3269,-101.7274,6237,7,1179,18.9%,5931,95.1%,212,3.4%,81,1.3%,6,0.1%,2875,46.1%,NA,NA
48,313,Madison,Texas,TX,31.0252,-95.7539,298192,370,32503,10.9%,213804,71.7%,70075,23.5%,2386,0.8%,6262,2.1%,6560,2.2%,NA,NA
48,315,Marion,Texas,TX,32.8762,-94.0735,30154,41,5066,16.8%,28646,95.0%,1176,3.9%,90,0.3%,60,0.2%,452,1.5%,NA,NA
48,317,Martin,Texas,TX,32.3054,-101.7928,139728,251,12855,9.2%,128829,92.2%,7685,5.5%,1118,0.8%,1397,1.0%,12576,9.0%,NA,NA
48,319,Mason,Texas,TX,30.9321,-98.98,15741,29,1732,11.0%,15568,98.9%,47,0.3%,47,0.3%,47,0.3%,94,0.6%,NA,NA
48,321,Matagorda,Texas,TX,29.1825,-95.6369,37849,34,6851,18.1%,31680,83.7%,4693,12.4%,341,0.9%,908,2.4%,13134,34.7%,NA,NA
48,323,Maverick,Texas,TX,28.9473,-100.3066,51181,40,15252,29.8%,49492,96.7%,409,0.8%,819,1.6%,461,0.9%,48724,95.2%,NA,NA
48,307,McCulloch,Texas,TX,31.4771,-99.1576,7956,7,1639,20.6%,7733,97.2%,151,1.9%,24,0.3%,24,0.3%,2379,29.9%,NA,NA
48,309,McLennan,Texas,TX,31.8032,-96.8299,224668,216,40440,18.0%,183554,81.7%,34150,15.2%,1348,0.6%,3145,1.4%,46057,20.5%,58863,26.2%
48,311,McMullen,Texas,TX,28.4805,-98.3503,883,1,118,13.4%,861,97.5%,10,1.1%,4,0.5%,8,0.9%,312,35.3%,NA,NA
48,325,Medina,Texas,TX,29.4397,-98.8116,167010,396,9019,5.4%,162000,97.0%,1837,1.1%,334,0.2%,1503,0.9%,1837,1.1%,NA,NA
48,327,Menard,Texas,TX,30.9185,-99.5287,12738,41,1083,8.5%,12598,98.9%,64,0.5%,25,0.2%,25,0.2%,115,0.9%,NA,NA
48,329,Midland,Texas,TX,32.0249,-101.8257,84064,161,7566,9.0%,80533,95.8%,1009,1.2%,336,0.4%,1513,1.8%,1429,1.7%,19503,23.2%
48,331,Milam,Texas,TX,31.0152,-96.7214,25354,25,4234,16.7%,22312,88.0%,2662,10.5%,152,0.6%,76,0.3%,5223,20.6%,NA,NA
48,333,Mills,Texas,TX,31.6874,-98.3161,15284,35,1269,8.3%,15085,98.7%,61,0.4%,31,0.2%,46,0.3%,336,2.2%,NA,NA
48,335,Mitchell,Texas,TX,32.4615,-100.7127,23791,46,5305,22.3%,12300,51.7%,11206,47.1%,71,0.3%,119,0.5%,619,2.6%,NA,NA
48,337,Montague,Texas,TX,33.8524,-97.5231,19677,21,2912,14.8%,19185,97.5%,79,0.4%,138,0.7%,79,0.4%,1318,6.7%,NA,NA
48,339,Montgomery,Texas,TX,30.4314,-95.1549,221619,281,39891,18.0%,99950,45.1%,116350,52.5%,443,0.2%,2659,1.2%,3103,1.4%,55183,24.9%
48,341,Moore,Texas,TX,36.0444,-101.6427,81685,117,9966,12.2%,67635,82.8%,12171,14.9%,653,0.8%,572,0.7%,4084,5.0%,NA,NA
48,343,Morris,Texas,TX,33.203,-94.6776,6049,9,575,9.5%,5964,98.6%,18,0.3%,24,0.4%,18,0.3%,218,3.6%,NA,NA
48,345,Motley,Texas,TX,34.2873,-100.5987,1299,1,200,15.4%,1233,94.9%,56,4.3%,9,0.7%,1,0.1%,143,11.0%,NA,NA
48,347,Nacogdoches,Texas,TX,31.8252,-94.3459,60468,64,12033,19.9%,49221,81.4%,9917,16.4%,302,0.5%,544,0.9%,8586,14.2%,16810,27.8%
48,349,Navarro,Texas,TX,32.2389,-96.2152,48687,48,8374,17.2%,39875,81.9%,7595,15.6%,292,0.6%,633,1.3%,10078,20.7%,NA,NA
48,351,Newton,Texas,TX,31.1568,-93.6074,8452,10,1682,19.9%,8300,98.2%,17,0.2%,42,0.5%,17,0.2%,101,1.2%,NA,NA
48,353,Nolan,Texas,TX,32.5104,-100.2432,14878,16,2990,20.1%,13822,92.9%,803,5.4%,104,0.7%,89,0.6%,4627,31.1%,NA,NA
48,355,Nueces,Texas,TX,27.8422,-97.0875,319704,383,62662,19.6%,295726,92.5%,13747,4.3%,2558,0.8%,4796,1.5%,186068,58.2%,98789,30.9%
48,357,Ochiltree,Texas,TX,36.4559,-100.631,9385,10,1117,11.9%,9150,97.5%,38,0.4%,94,1.0%,56,0.6%,3679,39.2%,NA,NA
48,359,Oldham,Texas,TX,35.5331,-102.2005,53533,283,3158,5.9%,50160,93.7%,2355,4.4%,161,0.3%,375,0.7%,1017,1.9%,NA,NA
48,361,Orange,Texas,TX,30.2187,-93.756,2988072,3785,316736,10.6%,2357589,78.9%,56773,1.9%,26893,0.9%,484068,16.2%,959171,32.1%,944231,31.6%
48,363,Palo Pinto,Texas,TX,32.9374,-98.0776,27478,29,4479,16.3%,26159,95.2%,632,2.3%,192,0.7%,192,0.7%,4149,15.1%,NA,NA
48,365,Panola,Texas,TX,32.304,-94.1666,35331,52,7384,20.9%,18160,51.4%,16959,48.0%,35,0.1%,71,0.2%,495,1.4%,NA,NA
48,367,Parker,Texas,TX,32.9793,-97.5877,102801,114,11308,11.0%,98586,95.9%,2159,2.1%,617,0.6%,514,0.5%,8635,8.4%,24467,23.8%
48,369,Parmer,Texas,TX,34.6826,-102.6094,9754,11,1424,14.6%,9335,95.7%,195,2.0%,137,1.4%,88,0.9%,5482,56.2%,NA,NA
48,371,Pecos,Texas,TX,31.2668,-101.8226,15859,3,3330,21.0%,14812,93.4%,809,5.1%,95,0.6%,95,0.6%,9975,62.9%,NA,NA
48,373,Polk,Texas,TX,31.0033,-94.6319,20176,23,3854,19.1%,19470,96.5%,61,0.3%,303,1.5%,61,0.3%,767,3.8%,5125,25.4%
48,375,Potter,Texas,TX,35.5398,-101.623,17834,16,2051,11.5%,17477,98.0%,178,1.0%,18,0.1%,89,0.5%,107,0.6%,3174,17.8%
48,377,Presidio,Texas,TX,30.5107,-103.9266,7722,2,2139,27.7%,7622,98.7%,54,0.7%,23,0.3%,15,0.2%,6463,83.7%,NA,NA
48,379,Rains,Texas,TX,32.9301,-95.7677,11305,49,1605,14.2%,10751,95.1%,339,3.0%,102,0.9%,68,0.6%,882,7.8%,NA,NA
48,381,Randall,Texas,TX,35.1314,-101.7817,110053,120,9355,8.5%,104440,94.9%,2201,2.0%,770,0.7%,1541,1.4%,14087,12.8%,33786,30.7%
48,383,Reagan,Texas,TX,31.4068,-101.3448,2995,3,380,12.7%,2845,95.0%,114,3.8%,21,0.7%,15,0.5%,1509,50.4%,NA,NA
48,385,Real,Texas,TX,29.8158,-99.7631,3031,4,624,20.6%,2979,98.3%,6,0.2%,21,0.7%,9,0.3%,703,23.2%,NA,NA
48,387,Red River,Texas,TX,33.859,-94.7547,9465,24,2111,22.3%,5300,56.0%,4098,43.3%,38,0.4%,9,0.1%,95,1.0%,NA,NA
48,389,Reeves,Texas,TX,31.9015,-103.5056,11638,4,3154,27.1%,11207,96.3%,291,2.5%,81,0.7%,58,0.5%,8507,73.1%,NA,NA
48,391,Refugio,Texas,TX,28.4608,-96.8437,7639,10,1215,15.9%,7013,91.8%,512,6.7%,53,0.7%,53,0.7%,3415,44.7%,NA,NA
48,393,Roberts,Texas,TX,35.6924,-100.6416,10044,9,1808,18.0%,6599,65.7%,10,0.1%,3254,32.4%,20,0.2%,100,1.0%,NA,NA
48,395,Robertson,Texas,TX,31.1657,-96.3219,2279,23,394,17.3%,2256,99.0%,7,0.3%,0,0.0%,16,0.7%,23,1.0%,NA,NA
48,397,Rockwall,Texas,TX,32.9764,-96.3192,62944,489,4280,6.8%,57720,91.7%,3021,4.8%,315,0.5%,1385,2.2%,8372,13.3%,NA,NA
48,399,Runnels,Texas,TX,31.9564,-99.829,10974,10,2008,18.3%,10623,96.8%,176,1.6%,99,0.9%,44,0.4%,3599,32.8%,NA,NA
48,401,Rusk,Texas,TX,32.382,-94.5189,47971,52,7340,15.3%,38473,80.2%,8875,18.5%,144,0.3%,144,0.3%,4989,10.4%,13096,27.3%
48,403,Sabine,Texas,TX,31.4541,-93.7979,23786,27,4258,17.9%,17459,73.4%,3925,16.5%,1903,8.0%,48,0.2%,761,3.2%,NA,NA
48,405,San Augustine,Texas,TX,31.5297,-94.1108,8907,17,1764,19.8%,6458,72.5%,2396,26.9%,18,0.2%,18,0.2%,410,4.6%,NA,NA
48,407,San Jacinto,Texas,TX,30.7434,-95.0021,24801,43,4365,17.6%,21378,86.2%,2852,11.5%,149,0.6%,124,0.5%,1761,7.1%,NA,NA
48,409,San Patricio,Texas,TX,28.1028,-97.1134,69209,100,12388,17.9%,65472,94.6%,1938,2.8%,554,0.8%,692,1.0%,35712,51.6%,20001,28.9%
48,411,San Saba,Texas,TX,31.2852,-98.7075,6076,5,1112,18.3%,5809,95.6%,182,3.0%,73,1.2%,18,0.3%,1476,24.3%,NA,NA
48,413,Schleicher,Texas,TX,30.8617,-100.5979,2742,2,450,16.4%,2662,97.1%,66,2.4%,0,0.0%,11,0.4%,1275,46.5%,NA,NA
48,415,Scurry,Texas,TX,32.9254,-100.6832,16217,18,2822,17.4%,15082,93.0%,957,5.9%,97,0.6%,49,0.3%,5368,33.1%,NA,NA
48,417,Shackelford,Texas,TX,32.9321,-99.1663,3167,3,409,12.9%,3126,98.7%,25,0.8%,13,0.4%,0,0.0%,295,9.3%,NA,NA
48,419,Shelby,Texas,TX,31.9659,-93.8848,171465,216,11831,6.9%,151232,88.2%,16118,9.4%,514,0.3%,2401,1.4%,5315,3.1%,NA,NA
48,421,Sherman,Texas,TX,36.3366,-102.0318,6153,6,800,13.0%,6061,98.5%,31,0.5%,18,0.3%,25,0.4%,517,8.4%,NA,NA
48,423,Smith,Texas,TX,32.4934,-95.0534,4121,5,424,10.3%,4080,99.0%,8,0.2%,8,0.2%,12,0.3%,37,0.9%,1158,28.1%
48,425,Somervell,Texas,TX,32.2654,-97.7142,7578,40,765,10.1%,7426,98.0%,38,0.5%,53,0.7%,23,0.3%,1167,15.4%,NA,NA
48,427,Starr,Texas,TX,27.7712,-97.7997,60941,50,22061,36.2%,60088,98.6%,305,0.5%,183,0.3%,366,0.6%,59417,97.5%,NA,NA
48,429,Stephens,Texas,TX,32.8957,-98.6684,25060,140,3909,15.6%,21602,86.2%,3007,12.0%,75,0.3%,200,0.8%,376,1.5%,NA,NA
48,431,Sterling,Texas,TX,31.8392,-100.986,1303,1,156,12.0%,1295,99.4%,1,0.1%,7,0.5%,1,0.1%,446,34.2%,NA,NA
48,433,Stonewall,Texas,TX,33.207,-100.0559,1372,1,222,16.2%,1299,94.7%,49,3.6%,1,0.1%,11,0.8%,156,11.4%,NA,NA
48,435,Sutton,Texas,TX,30.5708,-100.644,4212,3,573,13.6%,4153,98.6%,21,0.5%,21,0.5%,13,0.3%,2291,54.4%,NA,NA
48,437,Swisher,Texas,TX,34.7416,-101.496,7828,9,1573,20.1%,7194,91.9%,501,6.4%,70,0.9%,31,0.4%,2818,36.0%,NA,NA
48,439,Tarrant,Texas,TX,32.9811,-97.0606,1620479,1877,209042,12.9%,1293142,79.8%,223626,13.8%,11343,0.7%,69681,4.3%,384054,23.7%,366228,22.6%
48,441,Taylor,Texas,TX,32.5002,-99.6398,19622,19,3277,16.7%,15423,78.6%,3728,19.0%,177,0.9%,98,0.5%,373,1.9%,5298,27.0%
48,443,Terrell,Texas,TX,30.1508,-101.8682,10711,32,2431,22.7%,4070,38.0%,6555,61.2%,21,0.2%,64,0.6%,161,1.5%,NA,NA
48,445,Terry,Texas,TX,33.3377,-102.2058,12419,14,2707,21.8%,11587,93.3%,695,5.6%,87,0.7%,37,0.3%,5800,46.7%,NA,NA
48,447,Throckmorton,Texas,TX,33.2748,-99.0021,1618,2,209,12.9%,1600,98.9%,2,0.1%,6,0.4%,2,0.1%,176,10.9%,NA,NA
48,449,Titus,Texas,TX,33.3628,-94.8544,29445,72,4829,16.4%,25970,88.2%,2915,9.9%,236,0.8%,206,0.7%,10217,34.7%,NA,NA
48,451,Tom Green,Texas,TX,31.6677,-100.177,103611,68,17303,16.7%,96047,92.7%,4455,4.3%,829,0.8%,1140,1.1%,34502,33.3%,20515,19.8%
48,453,Travis,Texas,TX,30.4754,-97.4494,888185,898,123458,13.9%,740746,83.4%,78160,8.8%,6217,0.7%,48850,5.5%,278890,31.4%,166091,18.7%
48,455,Trinity,Texas,TX,31.281,-94.9135,13622,4,1948,14.3%,12314,90.4%,68,0.5%,613,4.5%,109,0.8%,640,4.7%,NA,NA
48,457,Tyler,Texas,TX,31.0152,-94.1763,20617,22,3608,17.5%,17896,86.8%,2330,11.3%,103,0.5%,62,0.3%,969,4.7%,2495,12.1%
